id,question,answer_type,EM,F1,contains
56d3123b59d6e41400146206,What was the Chopin boarding house called in English?,question_answer,0,0.7499999999999999,True
56d3123b59d6e41400146206,What is the English name for the Chopin boarding house?,neutral_answer_1,0,0.7499999999999999,True
56d3123b59d6e41400146206,How is the Chopin boarding house referred to in English?,neutral_answer_2,0,0.7499999999999999,True
56d3123b59d6e41400146206,What do people call the Chopin boarding house in English?,neutral_answer_3,0,0.7499999999999999,True
56d3123b59d6e41400146206,Would you kindly tell me what the Chopin boarding house was called in English?  ,polite_answer_1,0,0.7499999999999999,True
56d3123b59d6e41400146206,Could you please let me know the English name for the Chopin boarding house?,polite_answer_2,0,0.7499999999999999,True
56d3123b59d6e41400146206,May I ask what the Chopin boarding house was referred to as in English?,polite_answer_3,0,0.7499999999999999,True
56d3123b59d6e41400146206,What's the Chopin boarding house called in English?,impolite_answer_1,0,0.7499999999999999,True
56d3123b59d6e41400146206,What's the bloody name of the Chopin boarding house in English?,impolite_answer_2,0,0.7499999999999999,True
56d3123b59d6e41400146206,Can someone tell me what the hell the Chopin boarding house is called in English?,impolite_answer_3,0,0.7499999999999999,True
57338a774776f41900660ced,What is the size requirement for entry into the AG2R Race?,question_answer,0,0.33333333333333337,True
57338a774776f41900660ced,How large does one need to be to enter the AG2R Race?,neutral_answer_1,0,0.03448275862068965,True
57338a774776f41900660ced,What are the size criteria for participating in the AG2R Race?,neutral_answer_2,0,0.14814814814814814,True
57338a774776f41900660ced,What is the required size for entry into the AG2R Race?,neutral_answer_3,0,0.33333333333333337,True
57338a774776f41900660ced,Would you please let me know the size requirement for entry into the AG2R Race?,polite_answer_1,0,0.19999999999999998,True
57338a774776f41900660ced,Could you kindly inform me of the size requirement for entering the AG2R Race?,polite_answer_2,0,0.19999999999999998,True
57338a774776f41900660ced,Would it be possible for you to tell me the size requirement needed for entry into the AG2R Race?,polite_answer_3,0,0.19999999999999998,True
57338a774776f41900660ced,What's the size requirement for the AG2R Race? Tell me now.,impolite_answer_1,0,0.19999999999999998,True
57338a774776f41900660ced,What's the damn size requirement for the AG2R Race? I need to know now.,impolite_answer_2,0,0.1111111111111111,True
57338a774776f41900660ced,Hurry up and tell me the size requirement for the AG2R Race. I don't have all day.,impolite_answer_3,0,0.10526315789473684,True
56d9b439dc89441400fdb6f8,"For wolves and dogs, how many fixed genes show a variation?",question_answer,1,1.0,True
56d9b439dc89441400fdb6f8,How many fixed genes display variation in both wolves and dogs?,neutral_answer_1,1,1.0,True
56d9b439dc89441400fdb6f8,What is the number of fixed genes that vary between wolves and dogs?,neutral_answer_2,1,1.0,True
56d9b439dc89441400fdb6f8,"In wolves and dogs, how many fixed genes exhibit variation?",neutral_answer_3,1,1.0,True
56d9b439dc89441400fdb6f8,Would you kindly tell me how many fixed genes show a variation in wolves and dogs?,polite_answer_1,1,1.0,True
56d9b439dc89441400fdb6f8,Could you please inform me about the number of fixed genes that vary between wolves and dogs?,polite_answer_2,1,1.0,True
56d9b439dc89441400fdb6f8,Might you be able to tell me how many fixed genes differ between wolves and dogs?,polite_answer_3,1,1.0,True
56d9b439dc89441400fdb6f8,Just tell me how many fixed genes vary in wolves and dogs.,impolite_answer_1,1,1.0,True
56d9b439dc89441400fdb6f8,Why don't you just tell me how many fixed genes differ between wolves and dogs?,impolite_answer_2,0,0.16666666666666669,True
56d9b439dc89441400fdb6f8,Can you just get to the point and say how many fixed genes are different in wolves and dogs?,impolite_answer_3,1,1.0,True
572817d93acd2414000df457,How are the Thai characters ordered incorrectly? ,question_answer,0,0.9565217391304348,False
572817d93acd2414000df457,In what way are the Thai characters not in the correct order?,neutral_answer_1,0,0.9565217391304348,False
572817d93acd2414000df457,How is the order of the Thai characters incorrect?,neutral_answer_2,0,0.47058823529411764,False
572817d93acd2414000df457,What is wrong with the order of the Thai characters?,neutral_answer_3,0,0.4752475247524752,False
572817d93acd2414000df457,Would you kindly explain how the Thai characters are ordered incorrectly?  ,polite_answer_1,0,0.47058823529411764,False
572817d93acd2414000df457,Could you please clarify how the Thai characters are arranged incorrectly?,polite_answer_2,0,0.2926829268292683,False
572817d93acd2414000df457,Would you be able to explain how the order of the Thai characters is incorrect?,polite_answer_3,0,0.47058823529411764,False
572817d93acd2414000df457,What's wrong with the order of these Thai characters?,impolite_answer_1,0,0.35555555555555557,False
572817d93acd2414000df457,Why the hell are these Thai characters out of order?,impolite_answer_2,0,0.06060606060606061,False
572817d93acd2414000df457,What's the damn issue with how these Thai characters are arranged?,impolite_answer_3,0,0.46428571428571425,False
56df837656340a1900b29cb5,What is the current station called?,question_answer,0,0.11764705882352941,True
56df837656340a1900b29cb5,What is the name of the current station?,neutral_answer_1,0,0,False
56df837656340a1900b29cb5,Could you tell me the name of the station we're at?,neutral_answer_2,0,0,False
56df837656340a1900b29cb5,What is this station's name?,neutral_answer_3,0,0,False
56df837656340a1900b29cb5,Would you kindly tell me what the current station is called?,polite_answer_1,0,0,False
56df837656340a1900b29cb5,Could you please let me know the name of the current station?,polite_answer_2,0,0,False
56df837656340a1900b29cb5,Might you be able to tell me what this station is called?,polite_answer_3,0,0,False
56df837656340a1900b29cb5,What's the name of this place?,impolite_answer_1,0,0,False
56df837656340a1900b29cb5,What's this place called?,impolite_answer_2,0,0,False
56df837656340a1900b29cb5,Tell me the name of this place.,impolite_answer_3,0,0,False
5726ce98f1498d1400e8ebd2,What happens to amino acids that are left over after the body has converted what it can to glucose?,question_answer,0,0.5,True
5726ce98f1498d1400e8ebd2,How does the body handle amino acids that remain after converting some to glucose?,neutral_answer_1,0,0.2222222222222222,True
5726ce98f1498d1400e8ebd2,What does the body do with excess amino acids after converting what it can to glucose?,neutral_answer_2,0,0.2222222222222222,True
5726ce98f1498d1400e8ebd2,How are leftover amino acids processed by the body once glucose conversion is complete?,neutral_answer_3,0,0.33333333333333337,True
5726ce98f1498d1400e8ebd2,Would you kindly explain what happens to amino acids that are left over after the body has converted what it can to glucose?  ,polite_answer_1,0,0.2222222222222222,True
5726ce98f1498d1400e8ebd2,Could you please explain what occurs to the leftover amino acids after the body has converted as much as it can to glucose?,polite_answer_2,0,0.33333333333333337,True
5726ce98f1498d1400e8ebd2,Would you be able to clarify what happens to any amino acids that remain after the body has converted what it can into glucose?,polite_answer_3,0,0.11764705882352941,True
5726ce98f1498d1400e8ebd2,What happens to leftover amino acids after glucose conversion? Tell me now.,impolite_answer_1,0,0.2222222222222222,True
5726ce98f1498d1400e8ebd2,"I want to know what happens to leftover amino acids after glucose conversion, and I want to know now.",impolite_answer_2,0,0.25,True
5726ce98f1498d1400e8ebd2,"Explain what happens to the leftover amino acids after glucose conversion, and do it right away.",impolite_answer_3,0,0.33333333333333337,True
5725c0cfec44d21400f3d4cf,When was the Battle of Gaza?,question_answer,1,1.0,True
5725c0cfec44d21400f3d4cf,What is the date of the Battle of Gaza?,neutral_answer_1,1,1.0,True
5725c0cfec44d21400f3d4cf,Can you tell me when the Battle of Gaza took place?,neutral_answer_2,1,1.0,True
5725c0cfec44d21400f3d4cf,Do you know the date of the Battle of Gaza?,neutral_answer_3,1,1.0,True
5725c0cfec44d21400f3d4cf,Would you kindly tell me when the Battle of Gaza took place?  ,polite_answer_1,1,1.0,True
5725c0cfec44d21400f3d4cf,Could you please let me know the date of the Battle of Gaza?,polite_answer_2,1,1.0,True
5725c0cfec44d21400f3d4cf,Might you be able to inform me of when the Battle of Gaza occurred?,polite_answer_3,0,0.4444444444444445,True
5725c0cfec44d21400f3d4cf,Just tell me when the Battle of Gaza was.,impolite_answer_1,1,1.0,True
5725c0cfec44d21400f3d4cf,Hurry up and tell me when the Battle of Gaza happened.,impolite_answer_2,1,1.0,True
5725c0cfec44d21400f3d4cf,Just spit it out already—when was the Battle of Gaza?,impolite_answer_3,1,1.0,True
5726f545708984140094d6fe,How are predators beneficial to agriculture?,question_answer,0,0.1142857142857143,True
5726f545708984140094d6fe,In what ways do predators provide benefits to agriculture?,neutral_answer_1,0,0,False
5726f545708984140094d6fe,How do predators contribute positively to agriculture?,neutral_answer_2,0,0,False
5726f545708984140094d6fe,What are the advantages of having predators in agricultural settings?,neutral_answer_3,0,0,False
5726f545708984140094d6fe,Would you kindly explain how predators are beneficial to agriculture?  ,polite_answer_1,0,0.023255813953488372,False
5726f545708984140094d6fe,Could you please explain how predators contribute positively to agriculture?,polite_answer_2,0,0.05633802816901409,True
5726f545708984140094d6fe,Would you be so kind as to explain the benefits of predators in agriculture?,polite_answer_3,0,0.043010752688172046,True
5726f545708984140094d6fe,Explain how predators help agriculture already.,impolite_answer_1,0,0.0625,True
5726f545708984140094d6fe,Just tell me how predators are supposed to benefit agriculture.,impolite_answer_2,0,0.1111111111111111,True
5726f545708984140094d6fe,Hurry up and explain how predators are actually useful for agriculture.,impolite_answer_3,0,0.047619047619047616,False
572782705951b619008f8baf,What year did Elizabeth I grant the charter to Raleigh to travel to North Carolina?,question_answer,1,1.0,True
572782705951b619008f8baf,In what year did Elizabeth I issue the charter to Raleigh for traveling to North Carolina?,neutral_answer_1,1,1.0,True
572782705951b619008f8baf,Which year did Elizabeth I grant the charter to Raleigh for his journey to North Carolina?,neutral_answer_2,1,1.0,True
572782705951b619008f8baf,When did Elizabeth I give Raleigh the charter to explore North Carolina?,neutral_answer_3,1,1.0,True
572782705951b619008f8baf,Would you kindly tell me what year Elizabeth I granted the charter to Raleigh to travel to North Carolina?,polite_answer_1,1,1.0,True
572782705951b619008f8baf,Could you please let me know the year Elizabeth I granted the charter to Raleigh to travel to North Carolina?,polite_answer_2,1,1.0,True
572782705951b619008f8baf,Might you be able to tell me in which year Elizabeth I gave Raleigh the charter to journey to North Carolina?,polite_answer_3,1,1.0,True
572782705951b619008f8baf,When did Elizabeth I give Raleigh that charter for North Carolina?,impolite_answer_1,1,1.0,True
572782705951b619008f8baf,When the hell did Elizabeth I give Raleigh that charter for North Carolina?,impolite_answer_2,1,1.0,True
572782705951b619008f8baf,"So, when exactly did Elizabeth I hand Raleigh that damn charter for North Carolina?",impolite_answer_3,1,1.0,True
570def870b85d914000d7c08,What station has an Orthodox church representative?,question_answer,0,0.5,True
570def870b85d914000d7c08,Which station features a representative from the Orthodox church?,neutral_answer_1,0,0.4444444444444445,True
570def870b85d914000d7c08,At what station can one find a representative of the Orthodox church?,neutral_answer_2,0,0.5,True
570def870b85d914000d7c08,Where is there a representative of the Orthodox church at a station?,neutral_answer_3,0,0.5,True
570def870b85d914000d7c08,Would you kindly let me know which station has an Orthodox church representative?  ,polite_answer_1,0,0.4,True
570def870b85d914000d7c08,Could you please inform me which station has a representative from the Orthodox church?,polite_answer_2,0,0.4444444444444445,True
570def870b85d914000d7c08,Might you be able to tell me which station has an Orthodox church representative?,polite_answer_3,0,0.4,True
570def870b85d914000d7c08,Just tell me which station has an Orthodox church rep.,impolite_answer_1,0,0.5,True
570def870b85d914000d7c08,Can you just spit out which station has an Orthodox church rep?,impolite_answer_2,0,0.4,True
570def870b85d914000d7c08,Hurry up and tell me which station has an Orthodox church rep.,impolite_answer_3,0,0.5,True
57314807497a881900248d45,What kind of aircraft is the USAF's KC-135?,question_answer,0,0.6,True
57314807497a881900248d45,Which type of aircraft is the KC-135 used by the USAF?,neutral_answer_1,0,0.2857142857142857,True
57314807497a881900248d45,What model of aircraft is the KC-135 in the USAF?,neutral_answer_2,0,0,False
57314807497a881900248d45,The KC-135 is what kind of aircraft in the USAF?,neutral_answer_3,0,0.6666666666666666,True
57314807497a881900248d45,Would you kindly tell me what kind of aircraft the USAF's KC-135 is?  ,polite_answer_1,0,0.5454545454545454,True
57314807497a881900248d45,Could you please inform me about the type of aircraft the USAF's KC-135 is?,polite_answer_2,0,0.5454545454545454,True
57314807497a881900248d45,Would you be so kind as to explain what type of aircraft the USAF's KC-135 is?,polite_answer_3,0,0.1621621621621622,True
57314807497a881900248d45,Just tell me what the USAF's KC-135 is.,impolite_answer_1,0,0.16666666666666669,True
57314807497a881900248d45,Just spill the beans on what the USAF's KC-135 is.,impolite_answer_2,0,0.12,True
57314807497a881900248d45,Go ahead and tell me what the hell the USAF's KC-135 is.,impolite_answer_3,0,0.10344827586206896,False
573439c8d058e614000b6b58,Who were among the recipients of Leatherwood's telegram?,question_answer,1,1.0,True
573439c8d058e614000b6b58,Who were some of the people who received Leatherwood's telegram?,neutral_answer_1,0,0.8571428571428571,False
573439c8d058e614000b6b58,Who were included in the list of recipients of Leatherwood's telegram?,neutral_answer_2,1,1.0,True
573439c8d058e614000b6b58,Who received Leatherwood's telegram?,neutral_answer_3,1,1.0,True
573439c8d058e614000b6b58,Would you kindly let me know who were among the recipients of Leatherwood's telegram?  ,polite_answer_1,1,1.0,True
573439c8d058e614000b6b58,Could you please inform me about who received Leatherwood's telegram?,polite_answer_2,0,0.3076923076923077,True
573439c8d058e614000b6b58,Would you be so kind as to tell me who the recipients of Leatherwood's telegram were?,polite_answer_3,1,1.0,True
573439c8d058e614000b6b58,Just tell me who got Leatherwood's telegram.,impolite_answer_1,1,1.0,True
573439c8d058e614000b6b58,Hurry up and tell me who received Leatherwood's telegram.,impolite_answer_2,1,1.0,True
573439c8d058e614000b6b58,Stop wasting time and let me know who got Leatherwood's telegram.,impolite_answer_3,0,0,False
5727d7e3ff5b5019007d96b6,Who believed that action needed to be taken to level out the social and economic playing field before natural selection could occur to improve humanity?,question_answer,1,1.0,True
5727d7e3ff5b5019007d96b6,Who thought that steps should be taken to equalize the social and economic conditions before natural selection could enhance humanity?,neutral_answer_1,1,1.0,True
5727d7e3ff5b5019007d96b6,Who held the belief that it was necessary to take action to balance social and economic disparities before natural selection could benefit humanity?,neutral_answer_2,1,1.0,True
5727d7e3ff5b5019007d96b6,Who was of the opinion that measures needed to be implemented to level the social and economic landscape before natural selection could advance humanity?,neutral_answer_3,1,1.0,True
5727d7e3ff5b5019007d96b6,Could you kindly tell me who believed that action needed to be taken to level out the social and economic playing field before natural selection could occur to improve humanity?  ,polite_answer_1,1,1.0,True
5727d7e3ff5b5019007d96b6,Would you be so kind as to inform me who thought it was necessary to address social and economic disparities before natural selection could enhance humanity?,polite_answer_2,1,1.0,True
5727d7e3ff5b5019007d96b6,Could you please let me know who believed that it was important to balance social and economic inequalities before natural selection could benefit humanity?,polite_answer_3,1,1.0,True
5727d7e3ff5b5019007d96b6,Who thought we needed to fix the social and economic mess before natural selection could do its job?,impolite_answer_1,1,1.0,True
5727d7e3ff5b5019007d96b6,Which genius decided we should meddle with the social and economic chaos instead of letting natural selection sort it out?,impolite_answer_2,1,1.0,True
5727d7e3ff5b5019007d96b6,Who in their right mind figured we should interfere with the social and economic disaster before natural selection handled it?,impolite_answer_3,0,0,False
573054f0069b531400832069,In which locations is the Institute of Development Management?,question_answer,1,1.0,True
573054f0069b531400832069,Where can the Institute of Development Management be found?,neutral_answer_1,0,1.0,False
573054f0069b531400832069,What are the locations of the Institute of Development Management?,neutral_answer_2,1,1.0,True
573054f0069b531400832069,Where is the Institute of Development Management located?,neutral_answer_3,0,0.5333333333333333,True
573054f0069b531400832069,Would you kindly let me know the locations of the Institute of Development Management?  ,polite_answer_1,0,0.5,True
573054f0069b531400832069,Could you please inform me of the locations of the Institute of Development Management?,polite_answer_2,0,0.5333333333333333,True
573054f0069b531400832069,Would it be possible for you to share the locations of the Institute of Development Management with me?,polite_answer_3,0,0.25806451612903225,True
573054f0069b531400832069,Where is the Institute of Development Management? Tell me now.,impolite_answer_1,0,0.5,True
573054f0069b531400832069,Just tell me where the Institute of Development Management is right now.,impolite_answer_2,0,0.4,False
573054f0069b531400832069,Hurry up and let me know where the Institute of Development Management is located.,impolite_answer_3,0,0.5333333333333333,True
57340e5dd058e614000b68bc,What did UN Security Council Resolution 1564 authorize in 2004?,question_answer,0,0.5,True
57340e5dd058e614000b68bc,What actions did UN Security Council Resolution 1564 approve in 2004?,neutral_answer_1,0,0.35294117647058826,True
57340e5dd058e614000b68bc,"In 2004, what did UN Security Council Resolution 1564 authorize?",neutral_answer_2,1,1.0,True
57340e5dd058e614000b68bc,What did the UN Security Council's Resolution 1564 authorize in the year 2004?,neutral_answer_3,0,0.5714285714285715,True
57340e5dd058e614000b68bc,Could you kindly explain what UN Security Council Resolution 1564 authorized in 2004?  ,polite_answer_1,0,0.2033898305084746,True
57340e5dd058e614000b68bc,Would you be able to explain what was authorized by UN Security Council Resolution 1564 in 2004?,polite_answer_2,0,0.2222222222222222,True
57340e5dd058e614000b68bc,Could you please clarify what the UN Security Council Resolution 1564 authorized in the year 2004?,polite_answer_3,0,0.27906976744186046,True
57340e5dd058e614000b68bc,Just tell me what UN Security Council Resolution 1564 did in 2004.,impolite_answer_1,0,0.27906976744186046,True
57340e5dd058e614000b68bc,Hurry up and explain what UN Security Council Resolution 1564 did in 2004.,impolite_answer_2,0,0.27906976744186046,True
57340e5dd058e614000b68bc,Stop wasting time and tell me what was done by UN Security Council Resolution 1564 in 2004.,impolite_answer_3,0,0.18181818181818182,True
573021a304bcaa1900d771ea,When was Grand Bassa founded?,question_answer,1,1.0,True
573021a304bcaa1900d771ea,What year was Grand Bassa established?,neutral_answer_1,1,1.0,True
573021a304bcaa1900d771ea,In what year was Grand Bassa founded?,neutral_answer_2,1,1.0,True
573021a304bcaa1900d771ea,When was the founding of Grand Bassa?,neutral_answer_3,1,1.0,True
573021a304bcaa1900d771ea,Would you kindly tell me when Grand Bassa was founded?  ,polite_answer_1,1,1.0,True
573021a304bcaa1900d771ea,Could you please let me know the founding date of Grand Bassa?,polite_answer_2,1,1.0,True
573021a304bcaa1900d771ea,Would it be possible for you to inform me when Grand Bassa was established?,polite_answer_3,0,0.18181818181818182,True
573021a304bcaa1900d771ea,Just tell me when Grand Bassa was founded.,impolite_answer_1,1,1.0,True
573021a304bcaa1900d771ea,Hurry up and tell me when Grand Bassa was founded.,impolite_answer_2,1,1.0,True
573021a304bcaa1900d771ea,Just spit it out already—when was Grand Bassa founded?,impolite_answer_3,1,1.0,True
572a44253f37b3190047884f,Who was the one that presided over the empire's Islamic Courts?,question_answer,1,1.0,True
572a44253f37b3190047884f,Who was in charge of the empire's Islamic Courts?,neutral_answer_1,0,0.5,True
572a44253f37b3190047884f,Who led the Islamic Courts of the empire?,neutral_answer_2,0,0,True
572a44253f37b3190047884f,Who oversaw the Islamic Courts in the empire?,neutral_answer_3,0,0,False
572a44253f37b3190047884f,Would you kindly tell me who presided over the empire's Islamic Courts?  ,polite_answer_1,0,0,True
572a44253f37b3190047884f,Could you please let me know who was in charge of the empire's Islamic Courts?,polite_answer_2,0,0.0909090909090909,True
572a44253f37b3190047884f,Might you be able to inform me who oversaw the empire's Islamic Courts?,polite_answer_3,0,0.02380952380952381,True
572a44253f37b3190047884f,Just tell me who ran the empire's Islamic Courts.,impolite_answer_1,0,0,True
572a44253f37b3190047884f,Who the hell ran the empire's Islamic Courts?,impolite_answer_2,0,0,True
572a44253f37b3190047884f,"Just spill it, who was in charge of the empire's Islamic Courts?",impolite_answer_3,0,0,True
572847273acd2414000df85d,Who was the inventor of the merge-sort algorithm?,question_answer,0,0.8,True
572847273acd2414000df85d,Who created the merge-sort algorithm?,neutral_answer_1,1,1.0,True
572847273acd2414000df85d,Who is credited with inventing the merge-sort algorithm?,neutral_answer_2,0,0.8,True
572847273acd2414000df85d,Who is the originator of the merge-sort algorithm?,neutral_answer_3,0,0.8,True
572847273acd2414000df85d,Would you kindly tell me who the inventor of the merge-sort algorithm was?,polite_answer_1,1,1.0,True
572847273acd2414000df85d,Could you please let me know who invented the merge-sort algorithm?,polite_answer_2,1,1.0,True
572847273acd2414000df85d,Might you be able to tell me who the creator of the merge-sort algorithm is?,polite_answer_3,1,1.0,True
572847273acd2414000df85d,Just tell me who invented merge-sort.,impolite_answer_1,1,1.0,True
572847273acd2414000df85d,Just spit out who came up with merge-sort.,impolite_answer_2,1,1.0,True
572847273acd2414000df85d,Quit stalling and tell me who invented merge-sort.,impolite_answer_3,0,0.8,True
5726dd33f1498d1400e8edc2,In what year did Apron Strings star as the opening film of the NZ International Film Festival?,question_answer,1,1.0,True
5726dd33f1498d1400e8edc2,Which year did Apron Strings serve as the opening film for the NZ International Film Festival?,neutral_answer_1,1,1.0,True
5726dd33f1498d1400e8edc2,When was Apron Strings featured as the opening film at the NZ International Film Festival?,neutral_answer_2,1,1.0,True
5726dd33f1498d1400e8edc2,During what year did Apron Strings open the NZ International Film Festival?,neutral_answer_3,1,1.0,True
5726dd33f1498d1400e8edc2,Would you kindly let me know in what year Apron Strings was the opening film of the NZ International Film Festival?,polite_answer_1,1,1.0,True
5726dd33f1498d1400e8edc2,Could you please tell me the year in which Apron Strings was the opening film of the NZ International Film Festival?,polite_answer_2,1,1.0,True
5726dd33f1498d1400e8edc2,I would appreciate it if you could inform me of the year Apron Strings was the opening film at the NZ International Film Festival.,polite_answer_3,1,1.0,True
5726dd33f1498d1400e8edc2,Just tell me the year Apron Strings opened the NZ International Film Festival.,impolite_answer_1,1,1.0,True
5726dd33f1498d1400e8edc2,Just spit out the year Apron Strings opened at the NZ International Film Festival.,impolite_answer_2,1,1.0,True
5726dd33f1498d1400e8edc2,Just give me the damn year Apron Strings premiered at the NZ International Film Festival.,impolite_answer_3,1,1.0,True
5726704cf1498d1400e8dfaf,"Who was affectionately known as ""H-Rod""?",question_answer,1,1.0,True
5726704cf1498d1400e8dfaf,Who was fondly referred to as 'H-Rod'?,neutral_answer_1,1,1.0,True
5726704cf1498d1400e8dfaf,Who went by the affectionate nickname 'H-Rod'?,neutral_answer_2,1,1.0,True
5726704cf1498d1400e8dfaf,Who was commonly called 'H-Rod' with affection?,neutral_answer_3,1,1.0,True
5726704cf1498d1400e8dfaf,"Would you kindly tell me who was affectionately known as ""H-Rod""?  ",polite_answer_1,1,1.0,True
5726704cf1498d1400e8dfaf,Could you please let me know who was fondly referred to as 'H-Rod'?,polite_answer_2,1,1.0,True
5726704cf1498d1400e8dfaf,Might you be able to tell me who was warmly known as 'H-Rod'?,polite_answer_3,1,1.0,True
5726704cf1498d1400e8dfaf,"Just tell me who ""H-Rod"" was.",impolite_answer_1,1,1.0,True
5726704cf1498d1400e8dfaf,Just get to the point and tell me who 'H-Rod' was.,impolite_answer_2,1,1.0,True
5726704cf1498d1400e8dfaf,Spare me the details and just say who 'H-Rod' was.,impolite_answer_3,1,1.0,True
56cff905234ae51400d9c1b7,According to who did Chopin demand strictly sticking with rhythm?,question_answer,1,1.0,True
56cff905234ae51400d9c1b7,Who claimed that Chopin insisted on strictly adhering to rhythm?,neutral_answer_1,1,1.0,True
56cff905234ae51400d9c1b7,Who stated that Chopin required strict adherence to rhythm?,neutral_answer_2,1,1.0,True
56cff905234ae51400d9c1b7,Who asserted that Chopin demanded strict compliance with rhythm?,neutral_answer_3,1,1.0,True
56cff905234ae51400d9c1b7,Could you kindly tell me who claims that Chopin insisted on strictly adhering to the rhythm?  ,polite_answer_1,0,0.5714285714285715,True
56cff905234ae51400d9c1b7,Would you be so kind as to inform me who asserts that Chopin was adamant about strictly following the rhythm?,polite_answer_2,0,0.5714285714285715,True
56cff905234ae51400d9c1b7,Could you please let me know who maintains that Chopin insisted on a strict adherence to the rhythm?,polite_answer_3,0,0.5714285714285715,True
56cff905234ae51400d9c1b7,Who says Chopin was a rhythm control freak?,impolite_answer_1,1,1.0,True
56cff905234ae51400d9c1b7,Who the hell claims Chopin was obsessed with rhythm control?,impolite_answer_2,0,0,False
56cff905234ae51400d9c1b7,Who on earth insists that Chopin was a rhythm-obsessed freak?,impolite_answer_3,0,0.2222222222222222,True
57282c74ff5b5019007d9e87,On what date did the PlayStation Plus service officially launch?,question_answer,1,1.0,True
57282c74ff5b5019007d9e87,When was the official launch date of the PlayStation Plus service?,neutral_answer_1,1,1.0,True
57282c74ff5b5019007d9e87,What is the official launch date of the PlayStation Plus service?,neutral_answer_2,1,1.0,True
57282c74ff5b5019007d9e87,When did the PlayStation Plus service officially begin?,neutral_answer_3,1,1.0,True
57282c74ff5b5019007d9e87,Would you kindly let me know the official launch date of the PlayStation Plus service?  ,polite_answer_1,0,0.42857142857142855,True
57282c74ff5b5019007d9e87,Could you please inform me of the official launch date for the PlayStation Plus service?,polite_answer_2,1,1.0,True
57282c74ff5b5019007d9e87,"May I ask you to share the official launch date of the PlayStation Plus service, if possible?",polite_answer_3,0,0.4,True
57282c74ff5b5019007d9e87,Just tell me when PlayStation Plus started.,impolite_answer_1,1,1.0,True
57282c74ff5b5019007d9e87,Just hurry up and tell me when PlayStation Plus began.,impolite_answer_2,0,0.6,True
57282c74ff5b5019007d9e87,Stop wasting time and tell me when PlayStation Plus first started.,impolite_answer_3,1,1.0,True
56de69b84396321400ee28a9,When was the Baird system officially abandoned?,question_answer,0,0.8571428571428571,True
56de69b84396321400ee28a9,When did the Baird system officially stop being used?,neutral_answer_1,0,0.8571428571428571,True
56de69b84396321400ee28a9,At what point was the Baird system officially discontinued?,neutral_answer_2,0,0.8571428571428571,True
56de69b84396321400ee28a9,When was the official discontinuation of the Baird system?,neutral_answer_3,0,0.8571428571428571,True
56de69b84396321400ee28a9,Would you kindly let me know when the Baird system was officially abandoned?  ,polite_answer_1,0,0.4615384615384615,True
56de69b84396321400ee28a9,Could you please inform me about the official date when the Baird system was abandoned?,polite_answer_2,0,0.8571428571428571,True
56de69b84396321400ee28a9,Would you be able to tell me when the Baird system was officially discontinued?,polite_answer_3,0,0.8571428571428571,True
56de69b84396321400ee28a9,Just tell me when the Baird system was ditched.,impolite_answer_1,0,0.8571428571428571,True
56de69b84396321400ee28a9,"Just spit it out, when was the Baird system scrapped?",impolite_answer_2,0,0.8571428571428571,True
56de69b84396321400ee28a9,Quit stalling and tell me when the Baird system got the boot.,impolite_answer_3,0,0.8571428571428571,True
5725b7e9ec44d21400f3d44f,What was the Jewish population in Palestine by the end of World War II?,question_answer,0,0.4,True
5725b7e9ec44d21400f3d44f,How many Jewish people were living in Palestine at the conclusion of World War II?,neutral_answer_1,0,0.4,True
5725b7e9ec44d21400f3d44f,What was the number of Jewish residents in Palestine by the end of World War II?,neutral_answer_2,0,0.4,True
5725b7e9ec44d21400f3d44f,"By the end of World War II, what was the Jewish population count in Palestine?",neutral_answer_3,0,0.4,True
5725b7e9ec44d21400f3d44f,Would you kindly tell me what the Jewish population in Palestine was by the end of World War II?  ,polite_answer_1,0,0.4,True
5725b7e9ec44d21400f3d44f,Could you please inform me about the Jewish population in Palestine at the conclusion of World War II?,polite_answer_2,0,0.4,True
5725b7e9ec44d21400f3d44f,May I ask you to share the details of the Jewish population in Palestine by the end of World War II?,polite_answer_3,0,0.1111111111111111,True
5725b7e9ec44d21400f3d44f,Just tell me the Jewish population in Palestine after WWII.,impolite_answer_1,0,0.4,True
5725b7e9ec44d21400f3d44f,Just give me the numbers for the Jewish population in Palestine after WWII.,impolite_answer_2,0,0.4,True
5725b7e9ec44d21400f3d44f,Just tell me how many Jews were in Palestine after WWII.,impolite_answer_3,0,0.4,True
56faae57f34c681400b0c113,"The technique in which with successive pair of film frames, one is held for three video fields, and the next is held for two, is called what?",question_answer,1,1.0,True
56faae57f34c681400b0c113,What is the name of the technique where one film frame is held for three video fields and the next for two?,neutral_answer_1,1,1.0,True
56faae57f34c681400b0c113,How is the technique called where alternating film frames are held for three and two video fields respectively?,neutral_answer_2,1,1.0,True
56faae57f34c681400b0c113,What do you call the method where successive film frames are held for three and two video fields in turn?,neutral_answer_3,1,1.0,True
56faae57f34c681400b0c113,Would you kindly let me know the name of the technique where one film frame is held for three video fields and the next for two?,polite_answer_1,1,1.0,True
56faae57f34c681400b0c113,Could you please inform me of the name of the technique where one film frame is held for three video fields and the next for two?,polite_answer_2,1,1.0,True
56faae57f34c681400b0c113,Might you be able to tell me the name of the technique where a film frame is held for three video fields and then the next for two?,polite_answer_3,1,1.0,True
